Scenario: Pull-away phantom attack with a close follower
Showing vehicle: 'follower' (pass a second argument to choose a different one)
    t |   vehicle | speed(mph) | lane |     radar |    camera |     lidar | belief_dist | obstacle? |    source |            reacting_to | collision | roundabout
 16.6 |  follower |       0.00 |    0 |       2.5 |       2.5 |       2.5 |         2.5 |      True |    camera |                vehicle |           | 
 16.7 |  follower |       0.00 |    0 |       2.6 |       2.6 |       2.6 |         2.6 |      True |    camera |                vehicle |           | 
 16.8 |  follower |       0.00 |    0 |       2.7 |       2.7 |       2.7 |         2.7 |      True |    camera |                vehicle |           | 
 16.9 |  follower |       0.00 |    0 |       2.9 |       2.9 |       2.9 |         2.9 |      True |    camera |                vehicle |           | 
 17.0 |  follower |       0.00 |    0 |       3.0 |       3.0 |       3.0 |         3.0 |      True |    camera |                vehicle |           | 
 17.1 |  follower |       0.00 |    0 |       3.2 |       3.2 |       3.2 |         3.2 |      True |    camera |                vehicle |           | 
 17.2 |  follower |       0.00 |    0 |       3.4 |       3.4 |       3.4 |         3.4 |      True |    camera |                vehicle |           | 
 17.3 |  follower |       0.00 |    0 |       3.7 |       3.7 |       3.7 |         3.7 |      True |    camera |                vehicle |           | 
 17.4 |  follower |       0.00 |    0 |       3.9 |       3.9 |       3.9 |         3.9 |      True |    camera |                vehicle |           | 
 17.5 |  follower |       0.00 |    0 |       4.2 |       4.2 |       4.2 |         4.2 |      True |    camera |                vehicle |           | 
 17.6 |  follower |       0.00 |    0 |       4.5 |       4.5 |       4.5 |         4.5 |      True |    camera |                vehicle |           | 
 17.7 |  follower |       0.00 |    0 |       4.8 |       4.8 |       4.8 |         4.8 |      True |    camera |                vehicle |           | 
 17.8 |  follower |       0.00 |    0 |       5.1 |       5.1 |       5.1 |         5.1 |      True |    camera |                vehicle |           | 
 17.9 |  follower |       0.00 |    0 |       5.5 |       5.5 |       5.5 |         5.5 |      True |    camera |                vehicle |           | 
 18.0 |  follower |       0.00 |    0 |       5.8 |       5.8 |       5.8 |         5.8 |      True |    camera |                vehicle |           | 
 18.1 |  follower |       0.00 |    0 |       6.2 |       6.2 |       6.2 |         6.2 |      True |    camera |                vehicle |           | 
 18.2 |  follower |       0.00 |    0 |       6.6 |       6.6 |       6.6 |         6.6 |      True |    camera |                vehicle |           | 
 18.3 |  follower |       0.00 |    0 |       7.1 |       7.1 |       7.1 |         7.1 |      True |    camera |                vehicle |           | 
 18.4 |  follower |       0.00 |    0 |       7.5 |       7.5 |       7.5 |         7.5 |      True |    camera |                vehicle |           | 
 18.5 |  follower |       0.00 |    0 |       8.0 |       8.0 |       8.0 |         8.0 |      True |    camera |                vehicle |           | 
 18.6 |  follower |       0.00 |    0 |       8.5 |       8.5 |       8.5 |         8.5 |      True |    camera |                vehicle |           | 
 18.7 |  follower |       0.00 |    0 |       9.0 |       9.0 |       9.0 |         9.0 |      True |    camera |                vehicle |           | 
 18.8 |  follower |       0.00 |    0 |       9.5 |       9.5 |       9.5 |         9.5 |      True |    camera |                vehicle |           | 
 18.9 |  follower |       0.00 |    0 |      10.1 |      10.1 |      10.1 |        10.1 |      True |    camera |                vehicle |           | 
 19.0 |  follower |       0.00 |    0 |      10.6 |      10.6 |      10.6 |        10.6 |      True |    camera |                vehicle |           | 
 19.1 |  follower |       0.00 |    0 |      11.2 |      11.2 |      11.2 |        11.2 |      True |    camera |                vehicle |           | 
 19.2 |  follower |       0.00 |    0 |      11.8 |      11.8 |      11.8 |        11.8 |      True |    camera |                vehicle |           | 
 19.3 |  follower |       0.00 |    0 |      12.5 |      12.5 |      12.5 |        12.5 |      True |    camera |                vehicle |           | 
 19.4 |  follower |       0.00 |    0 |      13.1 |      13.1 |      13.1 |        13.1 |      True |    camera |                vehicle |           | 
 19.5 |  follower |       0.00 |    0 |      13.8 |      13.8 |      13.8 |        13.8 |      True |    camera |                vehicle |           | 
 19.6 |  follower |       0.00 |    0 |      14.5 |      14.5 |      14.5 |        14.5 |      True |    camera |                vehicle |           | 
 19.7 |  follower |       0.45 |    0 |      15.2 |      15.2 |      15.2 |        15.2 |      True |    camera |                vehicle |           | 
 19.8 |  follower |       0.89 |    0 |      15.9 |      15.9 |      15.9 |        15.9 |      True |    camera |                vehicle |           | 
 19.9 |  follower |       1.34 |    0 |      16.6 |      16.6 |      16.6 |        16.6 |      True |    camera |                vehicle |           | 
