time,vehicle_id,speed_mph,lane,radar_dist,radar_attacked,camera_dist,camera_attacked,lidar_dist,lidar_attacked,belief_dist,obstacle_present,belief_source,reacting_to,collision,severity,roundabout_confused,roundabout_excursion_remaining
0.0,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
0.1,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
0.2,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
0.30000000000000004,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
0.4,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
0.5,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
0.6,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
0.7,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
0.7999999999999999,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
0.8999999999999999,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
0.9999999999999999,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
1.0999999999999999,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
1.2,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
1.3,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
1.4000000000000001,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
1.5000000000000002,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
1.6000000000000003,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
1.7000000000000004,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
1.8000000000000005,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
1.9000000000000006,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
2.0000000000000004,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
2.1000000000000005,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
2.2000000000000006,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
2.3000000000000007,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
2.400000000000001,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
2.500000000000001,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
2.600000000000001,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
2.700000000000001,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
2.800000000000001,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
2.9000000000000012,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
3.0000000000000013,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
3.1000000000000014,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
3.2000000000000015,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
3.3000000000000016,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
3.4000000000000017,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
3.5000000000000018,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
3.600000000000002,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
3.700000000000002,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
3.800000000000002,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
3.900000000000002,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
4.000000000000002,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
4.100000000000001,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
4.200000000000001,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
4.300000000000001,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
4.4,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
4.5,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
4.6,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
4.699999999999999,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
4.799999999999999,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
4.899999999999999,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
4.999999999999998,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
5.099999999999998,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
5.1999999999999975,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
5.299999999999997,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
5.399999999999997,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
5.4999999999999964,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
5.599999999999996,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
5.699999999999996,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
5.799999999999995,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
5.899999999999995,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
5.999999999999995,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
6.099999999999994,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
6.199999999999994,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
6.299999999999994,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
6.399999999999993,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
6.499999999999993,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
6.5999999999999925,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
6.699999999999992,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
6.799999999999992,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
6.8999999999999915,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
6.999999999999991,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
7.099999999999991,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
7.19999999999999,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
7.29999999999999,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
7.39999999999999,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
7.499999999999989,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
7.599999999999989,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
7.699999999999989,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
7.799999999999988,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
7.899999999999988,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
7.999999999999988,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
8.099999999999987,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
8.199999999999987,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
8.299999999999986,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
8.399999999999986,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
8.499999999999986,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
8.599999999999985,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
8.699999999999985,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
8.799999999999985,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
8.899999999999984,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
8.999999999999984,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
9.099999999999984,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
9.199999999999983,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
9.299999999999983,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
9.399999999999983,solo,30.0,0,,False,,False,,False,,False,none,,False,,False,0.0
