Scenario: GPS spoof rejected at a roundabout (plausibility-checked policy)
Showing all vehicles, one after another
    t |   vehicle | speed(mph) | lane |     radar |    camera |     lidar | belief_dist | obstacle? |    source |            reacting_to | collision | roundabout
  2.2 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  2.3 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  2.4 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  2.5 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  2.6 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  2.7 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  2.8 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  2.9 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  3.0 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  3.1 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  3.2 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  3.3 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  3.4 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  3.5 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  3.6 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  3.7 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  3.8 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  3.9 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  4.0 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  4.1 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  4.2 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  4.3 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  4.4 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  4.5 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  4.6 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  4.7 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  4.8 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  4.9 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  5.0 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  5.1 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  5.2 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  5.3 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  5.4 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  5.5 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  5.6 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  5.7 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  5.8 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  5.9 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  6.0 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  6.1 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  6.2 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  6.3 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  6.4 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  6.5 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  6.6 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  6.7 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  6.8 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  6.9 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  7.0 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  7.1 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  7.2 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  7.3 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  7.4 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  7.5 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  7.6 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  7.7 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  7.8 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  7.9 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  8.0 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  8.1 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  8.2 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  8.3 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  8.4 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  8.5 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  8.6 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  8.7 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  8.8 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  8.9 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  9.0 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  9.1 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  9.2 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  9.3 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  9.4 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  9.5 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  9.6 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  9.7 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  9.8 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
  9.9 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 10.0 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 10.1 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 10.2 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 10.3 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 10.4 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 10.5 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 10.6 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 10.7 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 10.8 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 10.9 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 11.0 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 11.1 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 11.2 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 11.3 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 11.4 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 11.5 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 11.6 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 11.7 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 11.8 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 11.9 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 12.0 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 12.1 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 12.2 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 12.3 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 12.4 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 12.5 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 12.6 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 12.7 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 12.8 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 12.9 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 13.0 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 13.1 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 13.2 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 13.3 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 13.4 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 13.5 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 13.6 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 13.7 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 13.8 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 13.9 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 14.0 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 14.1 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 14.2 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 14.3 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 14.4 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 14.5 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 14.6 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 14.7 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 14.8 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 14.9 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 15.0 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 15.1 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 15.2 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 15.3 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 15.4 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 15.5 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 15.6 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 15.7 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 15.8 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 15.9 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 16.0 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 16.1 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 16.2 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 16.3 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 16.4 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 16.5 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 16.6 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 16.7 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 16.8 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 16.9 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 17.0 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 17.1 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 17.2 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 17.3 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 17.4 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 17.5 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 17.6 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 17.7 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 17.8 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 17.9 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 18.0 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 18.1 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 18.2 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 18.3 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 18.4 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 18.5 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 18.6 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 18.7 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 18.8 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 18.9 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 19.0 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 19.1 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 19.2 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 19.3 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 19.4 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 19.5 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 19.6 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 19.7 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 19.8 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 19.9 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 20.0 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 20.1 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 20.2 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 20.3 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 20.4 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 20.5 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 20.6 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 20.7 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 20.8 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 20.9 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 21.0 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 21.1 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 21.2 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 21.3 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 21.4 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 21.5 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 21.6 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 21.7 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 21.8 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 21.9 |      solo |      44.74 |    0 |         - |         - |         - |           - |     False |      none |                      - |           | 
 22.0 |      solo |      44.74 |    0 |      45.5 |      45.5 |      45.5 |        45.5 |      True |    camera |          traffic_light |           | 
 22.1 |      solo |      44.11 |    0 |      43.5 |      43.5 |      43.5 |        43.5 |      True |    camera |          traffic_light |           | 
 22.2 |      solo |      43.46 |    0 |      41.5 |      41.5 |      41.5 |        41.5 |      True |    camera |          traffic_light |           | 
 22.3 |      solo |      42.77 |    0 |      39.6 |      39.6 |      39.6 |        39.6 |      True |    camera |          traffic_light |           | 
 22.4 |      solo |      42.06 |    0 |      37.7 |      37.7 |      37.7 |        37.7 |      True |    camera |          traffic_light |           | 
 22.5 |      solo |      41.32 |    0 |      35.9 |      35.9 |      35.9 |        35.9 |      True |    camera |          traffic_light |           | 
 22.6 |      solo |      40.55 |    0 |      34.0 |      34.0 |      34.0 |        34.0 |      True |    camera |          traffic_light |           | 
 22.7 |      solo |      39.76 |    0 |      32.2 |      32.2 |      32.2 |        32.2 |      True |    camera |          traffic_light |           | 
 22.8 |      solo |      38.93 |    0 |      30.5 |      30.5 |      30.5 |        30.5 |      True |    camera |          traffic_light |           | 
 22.9 |      solo |      38.08 |    0 |      28.7 |      28.7 |      28.7 |        28.7 |      True |    camera |          traffic_light |           | 
 23.0 |      solo |      37.19 |    0 |      27.1 |      27.1 |      27.1 |        27.1 |      True |    camera |          traffic_light |           | 
 23.1 |      solo |      36.28 |    0 |      25.4 |      25.4 |      25.4 |        25.4 |      True |    camera |          traffic_light |           | 
 23.2 |      solo |      35.33 |    0 |      23.8 |      23.8 |      23.8 |        23.8 |      True |    camera |          traffic_light |           | 
 23.3 |      solo |      34.36 |    0 |      22.3 |      22.3 |      22.3 |        22.3 |      True |    camera |          traffic_light |           | 
 23.4 |      solo |      33.35 |    0 |      20.8 |      20.8 |      20.8 |        20.8 |      True |    camera |          traffic_light |           | 
 23.5 |      solo |      32.32 |    0 |      19.3 |      19.3 |      19.3 |        19.3 |      True |    camera |          traffic_light |           | 
 23.6 |      solo |      31.24 |    0 |      17.9 |      17.9 |      17.9 |        17.9 |      True |    camera |          traffic_light |           | 
 23.7 |      solo |      30.14 |    0 |      16.5 |      16.5 |      16.5 |        16.5 |      True |    camera |          traffic_light |           | 
 23.8 |      solo |      29.00 |    0 |      15.2 |      15.2 |      15.2 |        15.2 |      True |    camera |          traffic_light |           | 
 23.9 |      solo |      27.82 |    0 |      13.9 |      13.9 |      13.9 |        13.9 |      True |    camera |          traffic_light |           | 
 24.0 |      solo |      26.60 |    0 |      12.7 |      12.7 |      12.7 |        12.7 |      True |    camera |          traffic_light |           | 
 24.1 |      solo |      25.34 |    0 |      11.5 |      11.5 |      11.5 |        11.5 |      True |    camera |          traffic_light |           | 
 24.2 |      solo |      24.04 |    0 |      10.4 |      10.4 |      10.4 |        10.4 |      True |    camera |          traffic_light |           | 
 24.3 |      solo |      22.69 |    0 |       9.4 |       9.4 |       9.4 |         9.4 |      True |    camera |          traffic_light |           | 
 24.4 |      solo |      21.29 |    0 |       8.4 |       8.4 |       8.4 |         8.4 |      True |    camera |          traffic_light |           | 
 24.5 |      solo |      19.83 |    0 |       7.5 |       7.5 |       7.5 |         7.5 |      True |    camera |          traffic_light |           | 
 24.6 |      solo |      18.38 |    0 |       6.6 |       6.6 |       6.6 |         6.6 |      True |    camera |          traffic_light |           | 
 24.7 |      solo |      16.93 |    0 |       5.8 |       5.8 |       5.8 |         5.8 |      True |    camera |          traffic_light |           | 
 24.8 |      solo |      15.47 |    0 |       5.1 |       5.1 |       5.1 |         5.1 |      True |    camera |          traffic_light |           | 
 24.9 |      solo |      14.02 |    0 |       4.4 |       4.4 |       4.4 |         4.4 |      True |    camera |          traffic_light |           | 
 25.0 |      solo |      12.56 |    0 |       3.8 |       3.8 |       3.8 |         3.8 |      True |    camera |          traffic_light |           | 
 25.1 |      solo |      11.11 |    0 |       3.3 |       3.3 |       3.3 |         3.3 |      True |    camera |          traffic_light |           | 
 25.2 |      solo |       9.66 |    0 |       2.9 |       2.9 |       2.9 |         2.9 |      True |    camera |          traffic_light |           | 
 25.3 |      solo |       8.20 |    0 |       2.5 |       2.5 |       2.5 |         2.5 |      True |    camera |          traffic_light |           | 
 25.4 |      solo |       6.75 |    0 |       2.1 |       2.1 |       2.1 |         2.1 |      True |    camera |          traffic_light |           | 
 25.5 |      solo |       5.29 |    0 |       1.9 |       1.9 |       1.9 |         1.9 |      True |    camera |          traffic_light |           | 
 25.6 |      solo |       3.84 |    0 |       1.6 |       1.6 |       1.6 |         1.6 |      True |    camera |          traffic_light |           | 
 25.7 |      solo |       2.39 |    0 |       1.5 |       1.5 |       1.5 |         1.5 |      True |    camera |          traffic_light |           | 
 25.8 |      solo |       0.93 |    0 |       1.4 |       1.4 |       1.4 |         1.4 |      True |    camera |          traffic_light |           | 
 25.9 |      solo |       0.00 |    0 |       1.4 |       1.4 |       1.4 |         1.4 |      True |    camera |          traffic_light |           | 
 26.0 |      solo |       0.00 |    0 |       1.4 |       1.4 |       1.4 |         1.4 |      True |    camera |          traffic_light |           | 
 26.1 |      solo |       0.00 |    0 |       1.4 |       1.4 |       1.4 |         1.4 |      True |    camera |          traffic_light |           | 
 26.2 |      solo |       0.00 |    0 |       1.4 |       1.4 |       1.4 |         1.4 |      True |    camera |          traffic_light |           | 
 26.3 |      solo |       0.00 |    0 |       1.4 |       1.4 |       1.4 |         1.4 |      True |    camera |          traffic_light |           | 
 26.4 |      solo |       0.00 |    0 |       1.4 |       1.4 |       1.4 |         1.4 |      True |    camera |          traffic_light |           | 
 26.5 |      solo |       0.00 |    0 |       1.4 |       1.4 |       1.4 |         1.4 |      True |    camera |          traffic_light |           | 
 26.6 |      solo |       0.00 |    0 |       1.4 |       1.4 |       1.4 |         1.4 |      True |    camera |          traffic_light |           | 
 26.7 |      solo |       0.00 |    0 |       1.4 |       1.4 |       1.4 |         1.4 |      True |    camera |          traffic_light |           | 
 26.8 |      solo |       0.00 |    0 |       1.4 |       1.4 |       1.4 |         1.4 |      True |    camera |          traffic_light |           | 
 26.9 |      solo |       0.00 |    0 |       1.4 |       1.4 |       1.4 |         1.4 |      True |    camera |          traffic_light |           | 
 27.0 |      solo |       0.00 |    0 |       1.4 |       1.4 |       1.4 |         1.4 |      True |    camera |          traffic_light |           | 
 27.1 |      solo |       0.00 |    0 |       1.4 |       1.4 |       1.4 |         1.4 |      True |    camera |          traffic_light |           | 
 27.2 |      solo |       0.00 |    0 |       1.4 |       1.4 |       1.4 |         1.4 |      True |    camera |          traffic_light |           | 
 27.3 |      solo |       0.00 |    0 |       1.4 |       1.4 |       1.4 |         1.4 |      True |    camera |          traffic_light |           | 
 27.4 |      solo |       0.00 |    0 |       1.4 |       1.4 |       1.4 |         1.4 |      True |    camera |          traffic_light |           | 
 27.5 |      solo |       0.00 |    0 |       1.4 |       1.4 |       1.4 |         1.4 |      True |    camera |          traffic_light |           | 
 27.6 |      solo |       0.00 |    0 |       1.4 |       1.4 |       1.4 |         1.4 |      True |    camera |          traffic_light |           | 
 27.7 |      solo |       0.00 |    0 |       1.4 |       1.4 |       1.4 |         1.4 |      True |    camera |          traffic_light |           | 
 27.8 |      solo |       0.00 |    0 |       1.4 |       1.4 |       1.4 |         1.4 |      True |    camera |          traffic_light |           | 
