Scenario: Phantom camera brake near the junction, two vehicles, camera-priority fusion
Showing all vehicles, one after another
    t |   vehicle | speed(mph) | lane |     radar |    camera |     lidar | belief_dist | obstacle? |    source |            reacting_to | collision | roundabout
--- follower ---
  1.8 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  1.9 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  2.0 |  follower |      45.00 |    0 |      94.8 |      94.8 |         - |        94.8 |      True |    camera |     roundabout_giveway |           | 
  2.1 |  follower |      45.00 |    0 |      92.8 |      92.8 |         - |        92.8 |      True |    camera |     roundabout_giveway |           | 
  2.2 |  follower |      45.00 |    0 |      90.7 |      90.7 |         - |        90.7 |      True |    camera |     roundabout_giveway |           | 
  2.3 |  follower |      45.00 |    0 |      88.7 |      88.7 |         - |        88.7 |      True |    camera |     roundabout_giveway |           | 
  2.4 |  follower |      45.00 |    0 |      86.7 |      86.7 |         - |        86.7 |      True |    camera |     roundabout_giveway |           | 
  2.5 |  follower |      45.00 |    0 |      84.7 |      84.7 |         - |        84.7 |      True |    camera |     roundabout_giveway |           | 
  2.6 |  follower |      45.00 |    0 |      82.7 |      82.7 |         - |        82.7 |      True |    camera |     roundabout_giveway |           | 
  2.7 |  follower |      45.00 |    0 |      80.7 |      80.7 |         - |        80.7 |      True |    camera |     roundabout_giveway |           | 
  2.8 |  follower |      45.00 |    0 |      78.7 |      78.7 |      78.7 |        78.7 |      True |    camera |     roundabout_giveway |           | 
  2.9 |  follower |      45.00 |    0 |      76.7 |      76.7 |      76.7 |        76.7 |      True |    camera |     roundabout_giveway |           | 
  3.0 |  follower |      45.00 |    0 |      74.6 |      74.6 |      74.6 |        74.6 |      True |    camera |     roundabout_giveway |           | 
  3.1 |  follower |      45.00 |    0 |      72.6 |      72.6 |      72.6 |        72.6 |      True |    camera |     roundabout_giveway |           | 
  3.2 |  follower |      45.00 |    0 |      70.6 |      70.6 |      70.6 |        70.6 |      True |    camera |     roundabout_giveway |           | 
  3.3 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  3.4 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  3.5 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  3.6 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  3.7 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  3.8 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  3.9 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  4.0 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  4.1 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  4.2 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  4.3 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  4.4 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  4.5 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  4.6 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  4.7 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  4.8 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  4.9 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  5.0 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  5.1 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  5.2 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  5.3 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  5.4 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  5.5 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  5.6 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  5.7 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  5.8 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  5.9 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  6.0 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  6.1 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  6.2 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  6.3 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  6.4 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  6.5 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  6.6 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  6.7 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  6.8 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  6.9 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  7.0 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  7.1 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  7.2 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  7.3 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  7.4 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  7.5 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  7.6 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  7.7 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  7.8 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  7.9 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  8.0 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  8.1 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  8.2 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  8.3 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  8.4 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  8.5 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  8.6 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  8.7 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  8.8 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  8.9 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  9.0 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  9.1 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  9.2 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  9.3 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  9.4 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  9.5 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  9.6 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  9.7 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  9.8 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
  9.9 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 10.0 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 10.1 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 10.2 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 10.3 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 10.4 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 10.5 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 10.6 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 10.7 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 10.8 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 10.9 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 11.0 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 11.1 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 11.2 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 11.3 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 11.4 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 11.5 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 11.6 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 11.7 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 11.8 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 11.9 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 12.0 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 12.1 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 12.2 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 12.3 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 12.4 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 12.5 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 12.6 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 12.7 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 12.8 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 12.9 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 13.0 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 13.1 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 13.2 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 13.3 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 13.4 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 13.5 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 13.6 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 13.7 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 13.8 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 13.9 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 14.0 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 14.1 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 14.2 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 14.3 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 14.4 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 14.5 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 14.6 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 14.7 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 14.8 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 14.9 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 15.0 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 15.1 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 15.2 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 15.3 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 15.4 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 15.5 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 15.6 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 15.7 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 15.8 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 15.9 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 16.0 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 16.1 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 16.2 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 16.3 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 16.4 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 16.5 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 16.6 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 16.7 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 16.8 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 16.9 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 17.0 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 17.1 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 17.2 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 17.3 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 17.4 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 17.5 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 17.6 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 17.7 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 17.8 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 17.9 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 18.0 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 18.1 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 18.2 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 18.3 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 18.4 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 18.5 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 18.6 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 18.7 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 18.8 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 18.9 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 19.0 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 19.1 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 19.2 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 19.3 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 19.4 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 19.5 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 19.6 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 19.7 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 19.8 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 19.9 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 20.0 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 20.1 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 20.2 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 20.3 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 20.4 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 20.5 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 20.6 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 20.7 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 20.8 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 20.9 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 21.0 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 21.1 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 21.2 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 21.3 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 21.4 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 21.5 |  follower |      45.00 |    0 |      95.5 |      95.5 |         - |        95.5 |      True |    camera |                vehicle |           | 
 21.6 |  follower |      45.00 |    0 |      95.5 |     55.0* |         - |        55.0 |      True |    camera |                vehicle |           | 
 21.7 |  follower |      44.62 |    0 |      95.5 |     55.0* |         - |        55.0 |      True |    camera |                vehicle |           | 
 21.8 |  follower |      44.26 |    0 |      95.5 |     55.0* |         - |        55.0 |      True |    camera |                vehicle |           | 
 21.9 |  follower |      43.92 |    0 |      95.6 |     55.0* |         - |        55.0 |      True |    camera |                vehicle |           | 
 22.0 |  follower |      43.61 |    0 |      43.1 |     55.0* |      43.1 |        55.0 |      True |    camera |          traffic_light |           | 
 22.1 |  follower |      43.30 |    0 |      41.1 |      41.1 |      41.1 |        41.1 |      True |    camera |          traffic_light |           | 
 22.2 |  follower |      42.61 |    0 |      39.2 |      39.2 |      39.2 |        39.2 |      True |    camera |          traffic_light |           | 
 22.3 |  follower |      41.90 |    0 |      37.3 |      37.3 |      37.3 |        37.3 |      True |    camera |          traffic_light |           | 
 22.4 |  follower |      41.15 |    0 |      35.4 |      35.4 |      35.4 |        35.4 |      True |    camera |          traffic_light |           | 
 22.5 |  follower |      40.38 |    0 |      33.6 |      33.6 |      33.6 |        33.6 |      True |    camera |          traffic_light |           | 
 22.6 |  follower |      39.57 |    0 |      31.8 |      31.8 |      31.8 |        31.8 |      True |    camera |          traffic_light |           | 
 22.7 |  follower |      38.74 |    0 |      30.1 |      30.1 |      30.1 |        30.1 |      True |    camera |          traffic_light |           | 
 22.8 |  follower |      37.88 |    0 |      28.4 |      28.4 |      28.4 |        28.4 |      True |    camera |          traffic_light |           | 
 22.9 |  follower |      36.99 |    0 |      26.7 |      26.7 |      26.7 |        26.7 |      True |    camera |          traffic_light |           | 
 23.0 |  follower |      36.07 |    0 |      25.1 |      25.1 |      25.1 |        25.1 |      True |    camera |          traffic_light |           | 
 23.1 |  follower |      35.12 |    0 |      23.5 |      23.5 |      23.5 |        23.5 |      True |    camera |          traffic_light |           | 
 23.2 |  follower |      34.14 |    0 |      21.9 |      21.9 |      21.9 |        21.9 |      True |    camera |          traffic_light |           | 
 23.3 |  follower |      33.12 |    0 |      20.4 |      20.4 |      20.4 |        20.4 |      True |    camera |          traffic_light |           | 
 23.4 |  follower |      32.08 |    0 |      19.0 |      19.0 |      19.0 |        19.0 |      True |    camera |          traffic_light |           | 
